date_time,file,committer_name
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,release.xml,Ed Merks
Fri Mar 19  7:32:58 2021,release.xml,Ed Merks
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,feature.xml,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,release.xml,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
Fri Mar 19  7:32:58 2021,MANIFEST.MF,Ed Merks
Fri Mar 19  7:32:58 2021,pom.xml,Ed Merks
Fri Mar 19  7:32:58 2021,XcoreCollectionLiterals.java,Ed Merks
Fri Mar 19  7:32:58 2021,.classpath,Ed Merks
Fri Mar 19  7:32:58 2021,org.eclipse.jdt.core.prefs,Ed Merks
